Name,pKa,Center,Index,Smiles,Error
2385909,7.78,N,7,O=C(NCCCC[NH+]1CCN(c2ccccc2OCCF)CC1)c1ccc2nonc2c1,0
14540356,10.3,N,6,O=C(NCCC[NH2+]C1CCCCC1)[C@H]1C[C@@H]1c1ccccc1,0
3525766,6.46,N,5,O=C(NCC[NH+]1CCN(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,0
3525768,6.43,N,5,O=C(NCC[NH+]1CCN(c2noc3ccccc23)CC1)c1ccc(F)cc1,0
1806140,4.4,N,10,O=C(NCCc1cccc[nH+]1)C1=CCCC1C(=O)N1CCCC1,0
1806139,4.4,N,9,O=C(NCCc1ccc[nH+]c1)C1=CCCC1C(=O)N1CCCC1,0
2588379,2.63,N,13,O=C(NCc1ccc(F)cc1)c1c[nH+]c(Nc2cccc(Br)c2)cc1C(F)(F)F,0
14644256,5.3,N,25,O=C(NCc1ccc(S(=O)(=O)c2cc(F)cc(F)c2)cc1)c1ccc2[nH+]ccn2c1,0
1806142,4.4,N,8,O=C(NCc1ccc[nH+]c1)C1=CCCC1C(=O)N1CCCC1,0
1806141,4.4,N,7,O=C(NCc1cc[nH+]cc1)C1=CCCC1C(=O)N1CCCC1,0
15118829,4.3,N,12,O=C(NOCCO)c1ccc2c[nH+]cn2c1Nc1ccc(I)cc1F,0
5232762,6,N,22,O=C(N[C@@H](Cc1ccccc1)C(=O)NCc1ccccc1)c1[nH]ccc(=O)c1[O-],0
15034263,3.92,O,0,OC(=O)[C@@H](Cc1cc2ccc(F)cc2[nH]1)NC(=O)c1ccc2ccccc2c1,0
991363,10.4,O,10,O=C(Nc1cc(Cl)ccc1O)OCC(Cl)Cl,0
1004873,9.02,O,10,O=C(Nc1cc(Cl)ccc1O)Oc1cccc(Cl)c1,0
1018931,10,O,10,O=C(Nc1cc(Cl)ccc1O)Oc1ccccc1,0
2042035,2.79,O,0,OC(=O)c1cc(Br)ccc1NC(=O)c1cccc(S(=O)(=O)N2CCOCC2)c1,0
2115719,6.5,O,0,OC1=C(C(=O)Nc2ccc(C(F)(F)F)nc2)C(=O)NC(Cc2ccccc2)C1,0
2115727,6.5,O,0,OC1=C(C(=O)Nc2ccc(C3CCCCC3)cc2)C(=O)NC(Cc2ccccc2)C1,0
2115698,6.5,O,0,OC1=C(C(=O)Nc2ccc(C3CCCCC3)cc2)C(=O)NC(c2ccccc2)C1,0
2115729,6.5,O,0,OC1=C(C(=O)Nc2ccc(C3CCCCC3)cc2)C(=O)N[C@H](c2ccccc2)C1,0
2115728,6.5,O,0,OC1=C(C(=O)Nc2ccc(C3CCCCC3)cc2)C(=O)N[C@@H](c2ccccc2)C1,0
2042037,2.92,O,0,OC(=O)c1cc(F)ccc1NC(=O)c1cccc(S(=O)(=O)N2CCOCC2)c1,0
809598,7.39,N,15,O=C(Nc1ccc(Nc2c3ccccc3[nH+]c3ccccc23)cc1)c1ccccc1,0
2115723,6.5,O,0,OC1=C(C(=O)Nc2ccc(Nc3ccccc3)cc2)C(=O)NC(Cc2ccccc2)C1,0
2115724,6.5,O,0,OC1=C(C(=O)Nc2ccc(Oc3ccccc3)cc2)C(=O)NC(Cc2ccccc2)C1,0
13490243,9.2,N,26,O=C(Nc1cccc(OCc2cc(F)cc(F)c2)c1)C1CCN(c2cc[nH+]cc2)CC1,0
13490246,8.9,N,25,O=C(Nc1cccc(OCc2ccc(F)cc2)c1)C1CCN(c2cc[nH+]cc2)CC1,0
13490248,8.5,N,27,O=C(Nc1cccc(OCc2ccc(F)cc2)c1)C1CCN(c2cccc[nH+]2)CC1,0
13490249,6,N,27,O=C(Nc1cccc(OCc2ccc(F)cc2)c1)C1CCN(c2nccc[nH+]2)CC1,0
13490239,9.1,N,27,O=C(Nc1cccc(OCc2ccc3c(c2)OCO3)c1)C1CCN(c2cc[nH+]cc2)CC1,0
13490245,9,N,25,O=C(Nc1cccc(OCc2cccc(F)c2)c1)C1CCN(c2cc[nH+]cc2)CC1,0
13490244,9.2,N,25,O=C(Nc1cccc(OCc2ccccc2F)c1)C1CCN(c2cc[nH+]cc2)CC1,0
2042033,3.18,O,0,OC(=O)c1ccccc1NC(=O)c1cccc(S(=O)(=O)N2CCOCC2)c1,0
553135,7.09,N,6,O=C(O[C@@H]1C[C@@H]2[NH2+][C@H](C1)[C@@H]1O[C@@H]12)[C@H](CO)c1ccccc1,0
6437,2.85,O,0,OC(=O)[C@@H]1O[C@H](OC(=O)c2ccccc2)[C@@H](O)[C@H](O)[C@H]1O,0
14540352,9.3,N,15,O=C([C@H]1C[C@@H]1c1ccccc1)N1CCC([NH+]2CCCC2)CC1,0
14540353,9.3,N,15,O=C([C@H]1C[C@@H]1c1ccccc1)N1CCC([NH+]2CCCCC2)CC1,0
541,2.24,O,0,OC(=O)/C(I)=C\c1ccccc1,0
550,3.4,O,0,OC(=O)/C=C(\I)c1ccccc1,0
3520,3.34,O,0,OC(=O)/C=C/C(=O)c1ccccc1,0
7622,4.14,O,0,OC(=O)/C=C/CCl,0
2326,4.6,O,0,OC(=O)/C=C/c1ccc2c(c1)OCO2,0
13322121,4.6,O,0,OC(=O)/C=C/c1cccc(C(F)(F)F)c1,0
13322122,4.8,O,0,OC(=O)/C=C/c1cccc(Cl)c1,0
13322123,4.425,O,0,OC(=O)/C=C/c1ccccc1,0
1405,4.25,O,0,OC(=O)/C=C/c1cccs1,0
1458,4.31,O,0,OC(=O)/C=C/c1ccoc1,0
545,4.95,O,0,OC(=O)/C=C\SC1CCCCC1,0
543,3.71,O,0,OC(=O)/C=C\c1cccc(Cl)c1,0
612,3.09,O,0,OC(=O)C#COc1ccccc1,0
547,2.11,O,0,OC(=O)C#CSc1ccccc1,0
4168,2.26,O,0,OC(=O)C#Cc1ccccc1,0
5660,2.78,O,0,OC(=O)C(=O)C(c1ccccc1)c1ccccc1,0
586,4.23,O,0,OC(=O)C(CO)c1ccccc1,0
4196,2.45,O,0,OC(=O)C(F)c1ccccc1,0
6063,3.05,O,0,OC(=O)C(O)(c1ccccc1)c1ccccc1,0
4247,4.865,O,0,OC(=O)C(O)c1ccccc1,0
6375,4.29,O,0,OC(=O)C(c1ccc(c2ccccc2)cc1)C(O)Cc1ccccc1,0
5211,4.25,O,0,OC(=O)C(c1ccc(c2ccccc2)cc1)C(O)c1ccccc1,0
5855,3.65,O,0,OC(=O)C(c1ccc(c2ccccc2)cc1)C1(O)CCCC1,0
6885,3.59,O,0,OC(=O)C(c1ccc(c2ccccc2)cc1)C1(O)CCCCC1,0
50,3.88,O,0,OC(=O)C1(O)CCC1,0
2839,4.11,O,0,OC(=O)C1(O)CCCC1,0
1466,4.18,O,0,OC(=O)C1(O)CCCCC1,0
4245,4.04,O,0,OC(=O)C1(O)CCCCCC1,0
4945,3.24,O,0,OC(=O)C12CC3(F)CC(F)(CC(F)(C3)C1)C2,0
3724,4.95,O,0,OC(=O)C12CC3CC(CC(C3)C1)C2,0
5993,4.22,O,0,OC(=O)C12CC3CC(CC(F)(C3)C1)C2,0
2715,3.96,O,0,OC(=O)C12CCC(C1)C2,0
980,6.33,O,0,OC(=O)C12CCC(O)(CC1)CC2,0
2836,4.16,O,0,OC(=O)C1=C(CO)CC1,0
1477,4.54,O,0,OC(=O)C1=C(CO)CCC1,0
4169,4.4,O,0,OC(=O)C1=C/C=C\C=C/C=C\1,0
941,3.92,O,0,OC(=O)C1C=Cc2ccccc21,0
7273,4.83,O,0,OC(=O)C1CC1,0
21,3.57,O,0,OC(=O)C1CC1(Br)Br,0
20,3.51,O,0,OC(=O)C1CC1(Cl)Cl,0
12,4.99,O,0,OC(=O)C1CCCC1,0
2771,4.89,O,0,OC(=O)C1CCCCC1,0
2838,3.84,O,0,OC(=O)C1CCCCO1,0
3293,3.4,O,0,OC(=O)C1CCCCn2nnnc21,0
2340,3.63,O,0,OC(=O)C1CCCc2ccccc2O1,0
87191,4.9,O,0,OC(=O)C1CCOc2ccc(Cl)cc21,0
3270,3.38,O,0,OC(=O)C1CCc2ccccc2O1,0
2754,3.15,O,0,OC(=O)C1COCCO1,0
954,5.32,O,0,OC(=O)C1SCc2ccccc21,0
4939,2.765,O,0,OC(=O)C1c2ccccc2c2ccccc21,0
6296,3.89,O,0,OC(=O)C1c2ccccc2Oc2ccccc21,0
516,3.7,O,0,OC(=O)C=C=Cc1ccccc1,0
519,3.44,O,0,OC(=O)CC#Cc1ccccc1,0
2556739,3.06,O,0,OC(=O)CC(F)(F)F,0
613,4.4,O,0,OC(=O)CC(O)c1ccccc1,0
5658,4.7,O,0,OC(=O)CC(c1ccccc1)c1ccccc1Cl,0
1478,4.39,O,0,OC(=O)CC1CCCCO1,0
7058,4.9,O,0,OC(=O)CC1NC(=O)c2ccccc2O1,0
7345,3.86,O,0,OC(=O)CCBr,0
6576,4.46,O,0,OC(=O)CCC(=O)c1ccc(c2ccccc2)cc1,0
6065,4.48,O,0,OC(=O)CCC(=O)c1cccc2ccccc12,0
4167,4.91,O,0,OC(=O)CCC1CCCCC1,0
518,4.95,O,0,OC(=O)CCCC1CCCCC1,0
535,4.82,O,0,OC(=O)CCCCC1CCSS1,0
3484,4.88,O,0,OC(=O)CCCCc1ccccc1,0
7960325,3.89,O,0,OC(=O)CCCN1C(=O)S/C(=C\C=C\c2ccccc2)C1=O,0
15450587,4.72,O,0,OC(=O)CCCO,0
3184,4.6,O,0,OC(=O)CCCOC(=O)CCCBr,0
6270816,4.24,O,0,OC(=O)CCC[C@@H]1c2ccccc2C[C@H]1NC(=O)c1cc2cc(F)ccc2[nH]1,0
7067,4.82,O,0,OC(=O)CCCc1c[nH]c2ccccc12,0
3216061,5.8,O,0,OC(=O)CCCc1ccc(N(CCCl)CCCl)cc1,0
517,4.78,O,0,OC(=O)CCCc1ccccc1,0
7339,4.04,O,0,OC(=O)CCCl,0
7348,4.23,O,0,OC(=O)CCP,0
617,4.86,O,0,OC(=O)CC[C@H]1CC[C@H](O)CC1,0
2485,4.87,O,0,OC(=O)CCc1c[nH]c2ccccc12,0
542,4.65,O,0,OC(=O)CCc1ccc(Cl)cc1,0
16560797,4.615,O,0,OC(=O)CCc1ccccc1,0
1468,4.36,O,0,OC(=O)CCc1ccco1,0
1406,4.34,O,0,OC(=O)CCc1cccs1,0
1403,4.45,O,0,OC(=O)CCc1ccsc1,0
895285,5.05,O,0,OC(=O)CCc1nc(c2ccccc2)c(c2ccccc2)o1,0
5055,5,O,0,OC(=O)CCc1nnnn1c1ccccc1,0
7500,2.85,O,0,OC(=O)CCl,0
7502,3.16,O,0,OC(=O)CI,0
16482113,3.4,O,0,OC(=O)CN(Cc1ccccc1)S(=O)(=O)c1ccc(OC(F)F)cc1,0
72171,4.8,O,0,OC(=O)CN1C(=O)c2cccc3cccc(c23)C1=O,0
7514,3.67,O,0,OC(=O)CO,0
405269,3.8,O,0,OC(=O)COc1cc2c(c(Cl)c1Cl)C(=O)C(CC1CCCC1)C2,0
843167,3.83,O,0,OC(=O)COc1cc2c(c(Cl)c1Cl)C1=CC(=O)CCC1(C1CCCC1)C2,0
13322116,3.175,O,0,OC(=O)COc1ccccc1,0
7504,4.07,O,0,OC(=O)CP,0
5210,4.32,O,0,OC(=O)CSC(c1ccccc1)(c1ccccc1)c1ccccc1,0
3496,3.8,O,0,OC(=O)CSCCc1ccccc1,0
551,3.73,O,0,OC(=O)CSCc1ccccc1,0
4183,3.52,O,0,OC(=O)CSc1ccccc1,0
975,4.36,O,0,OC(=O)C[C@]1(O)C[C@@H]2C=C[C@H]1C2,0
978,4.46,O,0,OC(=O)C[C@]1(O)C[C@@H]2CC[C@H]1C2,0
976,4.36,O,0,OC(=O)C[C@]1(O)C[C@H]2C=C[C@@H]1C2,0
977,4.57,O,0,OC(=O)C[C@]1(O)C[C@H]2CC[C@@H]1C2,0
3384,4.39,O,0,OC(=O)Cc1c[nH]c2ccccc12,0
14632939,7,O,0,OC(=O)Cc1cc(c2ccccc2)c2ccccc2c1,0
14632932,6.7,O,0,OC(=O)Cc1cc(c2ccccc2)cc2ccccc12,0
35282,4.02,O,0,OC(=O)Cc1cc(F)ccc1Nc1c(Cl)cccc1Cl,0
14632933,6.8,O,0,OC(=O)Cc1ccc(c2ccccc2)c2ccccc12,0
5045,4.46,O,0,OC(=O)Cc1ccc(c2ccccc2)cc1,0
1399,3.89,O,0,OC(=O)Cc1ccc(Cl)s1,0
14632940,6.6,O,0,OC(=O)Cc1ccc2c(c3ccccc3)cccc2c1,0
14632942,6.7,O,0,OC(=O)Cc1ccc2ccc(c3ccccc3)cc2c1,0
14632943,6.8,O,0,OC(=O)Cc1ccc2cccc(c3ccccc3)c2c1,0
2328,4.26,O,0,OC(=O)Cc1ccc2ccccc2c1,0
14632937,7.2,O,0,OC(=O)Cc1ccc2ccccc2c1c1ccccc1,0
14632935,6.9,O,0,OC(=O)Cc1cccc2cc(c3ccccc3)ccc12,0
14632936,6.9,O,0,OC(=O)Cc1cccc2ccc(c3ccccc3)cc12,0
2329,4.24,O,0,OC(=O)Cc1cccc2ccccc12,0
14680847,6.1,O,0,OC(=O)Cc1cccc2oc(c3ccc(Cl)cc3)nc12,0
1376,4.27,O,0,OC(=O)Cc1ccccc1,0
44877,4.2,O,0,OC(=O)Cc1ccccc1Nc1c(Cl)cccc1Br,0
1823190,4.256,O,0,OC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl,0
67797,4.24,O,0,OC(=O)Cc1ccccc1Nc1c(Cl)cccc1I,0
56330,4.31,O,0,OC(=O)Cc1ccccc1Nc1cc(Cl)cc(Cl)c1,0
67939,4.1,O,0,OC(=O)Cc1ccccc1Nc1cc(Cl)ccc1Cl,0
40119,4.3,O,0,OC(=O)Cc1ccccc1Nc1ccc(Cl)c(Cl)c1,0
71724,4.2,O,0,OC(=O)Cc1ccccc1Nc1cccc(Cl)c1Cl,0
2843,3.72,O,0,OC(=O)Cc1ccco1,0
2799,3.85,O,0,OC(=O)Cc1cccs1,0
2845,4.07,O,0,OC(=O)Cc1ccoc1,0
2796,4.07,O,0,OC(=O)Cc1ccsc1,0
6970,3.1,O,0,OC(=O)Cc1nnnn1c1ccccc1,0
6321,3.55,O,0,OC(=O)Cn1c2ccccc2c2ccccc21,0
3376,3.4,O,0,OC(=O)Cn1ccc2ccccc21,0
3050,3.3,O,0,OC(=O)Cn1cccc1,0
2860,2.12,O,0,OC(=O)Cn1ncnn1,0
6969,2.11,O,0,OC(=O)Cn1nnnc1c1ccccc1,0
1471,4.8,O,0,OC(=O)[C@@H]1CCCC[C@@H]1O,0
1462,4.6,O,0,OC(=O)[C@@H]1CCC[C@H](O)C1,0
3139,9.64,N,8,O=C([O-])[C@@H]1C[C@@H](O)C[NH2+]1,0
7772,4.09,O,0,OC(=O)[C@@H]1C[C@@H]1Br,0
7770,4.12,O,0,OC(=O)[C@@H]1C[C@@H]1Cl,0
943,4.82,O,0,OC(=O)[C@@H]1C[C@@H]1c1ccccc1,0
6201804,8.9,N,15,O=C([O-])[C@@H]1C[C@H](Oc2cccc(Cl)c2)C[NH2+]1,0
6381,3.1,O,0,OC(=O)[C@@H]1O[C@H](Oc2ccc(c3ccccc3)cc2)[C@@H](O)[C@H](O)[C@H]1O,0
5376,3.02,O,0,OC(=O)[C@@H]1O[C@H](Oc2ccc(Br)cc2)[C@@H](O)[C@H](O)[C@H]1O,0
5375,3.28,O,0,OC(=O)[C@@H]1O[C@H](Oc2ccc(I)cc2)[C@@H](O)[C@H](O)[C@H]1O,0
5233,3.425,O,0,OC(=O)[C@@H]1O[C@H](Oc2ccc3[nH]ccc(=O)c3c2)[C@@H](O)[C@H](O)[C@H]1O,0
1950,2.82,O,0,OC(=O)[C@]1(Cl)[C@@H]2CCC[C@@H]21,0
4248,3.41,O,0,OC(=O)[C@H](O)c1ccccc1,0
1472,4.68,O,0,OC(=O)[C@H]1CCCC[C@@H]1O,0
1475,4.84,O,0,OC(=O)[C@H]1CC[C@@H](O)CC1,0
1476,4.68,O,0,OC(=O)[C@H]1CC[C@H](O)CC1,0
7771,4.12,O,0,OC(=O)[C@H]1C[C@@H]1Cl,0
3259,4.53,O,0,OC(=O)[C@H]1C[C@@H]1c1ccc(Cl)cc1,0
944,4.54,O,0,OC(=O)[C@H]1C[C@@H]1c1ccccc1,0
1946,5.02,O,0,OC(=O)[C@H]1C[C@@H]2CC[C@H]1C2,0
1945,5.08,O,0,OC(=O)[C@H]1C[C@H]2CC[C@@H]1C2,0
1943,4.58,O,0,OC(=O)[C@H]1[C@@H]2C=C[C@H]1CC2,0
6291,3.65,O,0,OC(=O)c1c2ccccc2cc2ccccc12,0
16667982,4.7,O,0,OC(=O)c1c[nH]c2cc(Cl)c(c3ccc(C4(O)CCC4)cc3)cc12,0
18110950,4.9,O,0,OC(=O)c1c[nH]c2cc(Cl)c(c3ccc(C4CCCCO4)cc3)cc12,0
18110947,4.8,O,0,OC(=O)c1c[nH]c2cc(Cl)c(c3ccc(OCCO)cc3)cc12,0
18110945,4.8,O,0,OC(=O)c1c[nH]c2cc(F)c(c3ccc(C4(O)CCC4)cc3)cc12,0
18110956,5,O,0,OC(=O)c1c[nH]c2cc(F)c(c3ccc([C@@H]4CCCCO4)cc3)c(F)c12,0
1159,5.27,O,0,OC(=O)c1c[nH]c2ccccc12,0
877127,3.15,O,0,OC(=O)c1cc(c2ccc(F)cc2F)ccc1O,0
14688470,3.9,O,0,OC(=O)c1cc(Br)ccc1O,0
2785,3.11,O,0,OC(=O)c1cc(Br)cs1,0
14688471,3.9,O,0,OC(=O)c1cc(Cl)ccc1O,0
2850,2.69,O,0,OC(=O)c1cc(Cl)co1,0
1161,3.79,O,0,OC(=O)c1cc2ccccc2[nH]1,0
2344,2.71,O,0,OC(=O)c1cc2ccccc2cc1O,0
973,2.84,O,0,OC(=O)c1cc2ccccc2o1,0
13322108,3.6,O,0,OC(=O)c1cc2ccccc2oc1=O,0
2623131,4.045,O,0,OC(=O)c1cc2occc2[nH]1,0
6364934,3.88,O,0,OC(=O)c1cc2sccc2[nH]1,0
1792,2.86,O,0,OC(=O)c1cc[n+]([O-])cc1,0
239,4.98,O,0,OC(=O)c1cc[nH]c1,0
6276048,3.98,O,0,OC(=O)c1ccc(c2ccc(O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)c(Cl)c2)cc1,0
15219703,3.88,O,0,OC(=O)c1ccc(c2ccc(O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)cc2)cc1,0
6275901,3.95,O,0,OC(=O)c1ccc(c2ccc(O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)cc2Cl)cc1,0
6275899,3.6,O,0,OC(=O)c1ccc(c2cccc(O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)c2)cc1,0
1366,3.26,O,0,OC(=O)c1ccc(=O)oc1,0
14688456,3.93,O,0,OC(=O)c1ccc(Br)cc1,0
2786,3.3,O,0,OC(=O)c1ccc(Br)s1,0
940,4.42,O,0,OC(=O)c1ccc(C2CC2)cc1,0
4252,4.18,O,0,OC(=O)c1ccc(CO)cc1,0
14688460,3.9,O,0,OC(=O)c1ccc(Cl)c(Cl)c1,0
14688459,3.9375,O,0,OC(=O)c1ccc(Cl)cc1,0
4181,2.74,O,0,OC(=O)c1ccc(Cl)cc1Cl,0
2556735,4.15,O,0,OC(=O)c1ccc(F)cc1,0
14688462,3.93,O,0,OC(=O)c1ccc(I)cc1,0
2851,2.94,O,0,OC(=O)c1ccc(I)o1,0
6067,4.44,O,0,OC(=O)c1ccc(OCc2ccccc2)cc1,0
1167,4.1,O,0,OC(=O)c1ccc2[nH]ccc2c1,0
6289,4.18,O,0,OC(=O)c1ccc2cc3ccccc3cc2c1,0
13322110,4.325,O,0,OC(=O)c1ccc2ccccc2c1,0
3389,4.97,O,0,OC(=O)c1ccc2ccccc2n1,0
237,4.35,O,0,OC(=O)c1ccc[nH]1,0
4267,3.2,O,0,OC(=O)c1cccc(=O)cc1,0
14688455,3.863333,O,0,OC(=O)c1cccc(Br)c1,0
2556734,3.79,O,0,OC(=O)c1cccc(C(F)(F)F)c1,0
14688458,3.866667,O,0,OC(=O)c1cccc(Cl)c1,0
2556736,3.885,O,0,OC(=O)c1cccc(F)c1,0
14688461,3.876667,O,0,OC(=O)c1cccc(I)c1,0
5051,3.95,O,0,OC(=O)c1cccc(Oc2ccccc2)c1,0
3253,3.7,O,0,OC(=O)c1cccc2ccccc12,0
1793,3.54,O,0,OC(=O)c1cccc[n+]1[O-],0
14688551,4.018571,O,0,OC(=O)c1ccccc1,0
6949,3.46,O,0,OC(=O)c1ccccc1c1ccccc1,0
6069,3.54,O,0,OC(=O)c1ccccc1C(=O)c1ccccc1,0
4254,3.84,O,0,OC(=O)c1ccccc1CO,0
14688457,3.43,O,0,OC(=O)c1ccccc1Cl,0
2556737,3.435,O,0,OC(=O)c1ccccc1F,0
3216077,3.354167,O,0,OC(=O)c1ccccc1O,0
6436,3.6,O,0,OC(=O)c1ccccc1O[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O,0
5052,3.53,O,0,OC(=O)c1ccccc1Oc1ccccc1,0
4272,3.73,O,0,OC(=O)c1cccccc1=O,0
2927,3,O,0,OC(=O)c1cccnn1,0
48,3.18,O,0,OC(=O)c1ccco1,0
24,3.46,O,0,OC(=O)c1cccs1,0
144,3.84,O,0,OC(=O)c1ccn[nH]1,0
2935,2.8,O,0,OC(=O)c1ccnnc1,0
52,3.94,O,0,OC(=O)c1ccoc1,0
23,4.03,O,0,OC(=O)c1ccsc1,0
3089,2.96,O,0,OC(=O)c1cnc(Br)s1,0
5297548,2.8,O,0,OC(=O)c1cnccn1,0
260,2.99,O,0,OC(=O)c1cncs1,0
299,3.39,O,0,OC(=O)c1cnoc1,0
972,4.18,O,0,OC(=O)c1coc2ccccc12,0
2787,3.7,O,0,OC(=O)c1csc(Br)c1,0
3090,3.28,O,0,OC(=O)c1csc(Br)n1,0
2784,3.8,O,0,OC(=O)c1csc(Cl)c1,0
3088,3.3,O,0,OC(=O)c1csc(Cl)n1,0
261,3.27,O,0,OC(=O)c1cscn1,0
3368210,2.8,O,0,OC(=O)c1cssc1=S,0
3391,4.97,O,0,OC(=O)c1nccc2ccccc12,0
263,2.57,O,0,OC(=O)c1nccs1,0
2625158,7.7,N,11,O=C(c1cc2cc(OC3CC[NH+](C4CC4)CC3)ccc2[nH]1)N1CCOCC1,0
2625179,7.5,N,11,O=C(c1cc2cc(OC3CC[NH+](C4CC4)CC3)ccc2n1CC(F)(F)F)N1CCOCC1,0
2625177,9.1,N,11,O=C(c1cc2cc(OC3CC[NH+](C4CCC4)CC3)ccc2n1CC(F)(F)F)N1CCOCC1,0
2625178,6.4,N,11,O=C(c1cc2cc(OC3CC[NH+](C4COC4)CC3)ccc2n1CC(F)(F)F)N1CCOCC1,0
299938,4.7,N,22,O=C(c1ccc(C(F)(F)F)cc1)N1CCC(=Cc2ccc(C3=[NH+]CCO3)cc2)CC1,0
272911,9.1,N,16,O=C(c1ccc(Cl)cc1)c1ccc(OC2C[NH+]3CCC2CC3)cc1,0
318781,3.4,O,0,OC(=O)C1CCn2c(C(=O)c3ccc(Cl)cc3)ccc21,0
2460,11.87,N,13,O=C(c1ccc(Cl)cc1)c1ccn[nH]1,0
1776704,5.47,N,9,O=C(c1ccc(Cl)cc1[NH]S(=O)(=O)c1cccc2nsnc12)N1CCCCC1,0
304582,3.51,O,0,OC(=O)C1CCn2c(C(=O)c3ccc(F)cc3)ccc21,0
2625183,6.8,N,27,O=C(c1ccc2c(c1)cc(C(=O)N1CCOCC1)n2CC(F)(F)F)N1CC[NH+](C2CCC2)CC1,0
2718624,9.6,N,12,O=C(c1ccc2cc(OCCC[NH+]3CCCCC3)ccc2c1)N1CCC(CO)CC1,0
335467,3.44,O,0,OC(=O)C1CCn2c(C(=O)c3ccc4ccccc4c3)ccc21,0
335471,3.54,O,0,OC(=O)C1CCn2c(C(=O)C3CCC3)ccc21,0
328959,3.44,O,0,OC(=O)C1CCn2c(C(=O)c3cccc(Cl)c3)ccc21,0
339245,3.46,O,0,OC(=O)C1CCn2c(C(=O)c3cccc(F)c3)ccc21,0
871119,3.496667,O,0,OC(=O)C1CCn2c(C(=O)c3ccccc3)ccc21,0
3345,11.97,N,12,O=C(c1ccccc1)c1ccn[nH]1,0
2708598,9.5,N,21,O=C(c1ccccc1C(F)(F)F)N(CC1CCC1)[C@H]1CC[NH2+]C1,0
312541,4.33,O,0,OC(=O)C1CCn2c(C(=O)c3ccccc3Cl)ccc21,0
14672218,6.35,N,10,O=C(c1cccs1)N1CC[NH+](CCOc2ccc(Cl)cc2)CC1,0
14672219,5.23,N,10,O=C(c1cccs1)N1CC[NH+](CCOc2ccc(Cl)cc2Cl)CC1,0
6291587,3.4,N,24,O=C(c1cnccn1)N1CCCC1c1ccc(c2cccc(Cl)c2)[nH+]c1,0
6291585,3.6,N,23,O=C(c1cncs1)N1CCCC1c1ccc(c2cccc(Cl)c2)[nH+]c1,0
16539055,8.6,N,22,O=C(c1nnc(c2ccccc2)o1)N1CC(Oc2ccc(C[NH+]3CC4(CCOC4)C3)cc2)C1,0
16539059,8,N,22,O=C(c1nnc(c2ccccc2)o1)N1CC(Oc2ccc(C[NH+]3CC4(COC4)C3)cc2)C1,0
16537865,8.9,N,23,O=C(c1nnc(c2ccccc2)o1)N1CCC(Oc2ccc(C[NH+]3CCC(O)C3)cc2)CC1,0
2174077,8.5,N,21,O=C1/C(=C/c2ccccc2)CN(C(=O)c2ccc(OCC[NH+]3CCOCC3)cc2)C/C1=C\c1ccccc1,0
6529,4.44,O,0,OC1=C(/C=C/c2ccccc2)C(=O)C(=O)c2ccccc21,0
5285,4.9,O,0,OC1=C(Cc2ccccc2)C(=O)C(=O)c2ccccc21,0
6690,4.35,O,0,OC1=C(c2ccccc2)C(=O)C(=O)c2ccccc21,0
5501,5.9,O,0,OC1=C(Cc2ccccc2)C(=O)c2ccccc21,0
6372399,3.96,O,0,OC1=CC(=O)CC1Cc1ccc(Br)cc1,0
16560821,4.01,O,0,OC1=CC(=O)CC1Cc1ccccc1,0
6372397,4.35,O,0,OC1=CC(=O)CC1,0
3255,5.2,O,0,OC1=CC(=O)CC2(CCCCC2)C1,0
27,4.34,O,0,OC1=CC(=O)CSC1,0
3268,3.19,O,0,OC1=CC(=O)C(=O)c2ccccc21,0
3278,8.7,O,0,Oc1cccc2c1C(=O)C=CC2=O,0
5649,9.25,N,10,O=C1C=C[NH+]2C[C@@H]3C[C@@H](C[NH+]4CCCC[C@H]34)[C@@H]2C1,0
14995081,3.7,O,0,OC1=C(Oc2ccccc2Cl)C(=O)CC(c2ccccc2)C1,0
14995078,3,O,0,OC1=C(Sc2ccccc2Cl)C(=O)CC(c2ccccc2)C1,0
2409,11.22,N,13,O=C1CC(c2ccccc2)NC(=O)[NH2+]1,0
4818,3.2,N,11,O=C1CC2OCC=C3C4CC5[NH+](CCC56c5ccccc5N1C6C24)[C@H]3S(=O)(=O)[O-],0
3135,3.25,O,0,OC(=O)C1CCC(=O)N1,0
6372401,4.2,O,0,OC1=C(Cc2ccc(Br)cc2)C(=O)CC1,0
16560823,4.44,O,0,OC1=C(Cc2ccccc2)C(=O)CC1,0
46,4.8,O,0,OC1=C(O)C(=O)CC1,0
16,5.83,O,0,OC=C1CCCC1=O,0
948,11.13,O,0,OC1=C2C(=O)CCCC2CCC1,0
2777,6.35,O,0,OC=C1CCCCC1=O,0
5643,9.4,N,16,O=C1CCC[C@H]2[C@H]3C[C@@H](CN12)[C@@H]1CCCC[NH+]1C3,0
3303397,7.6,N,5,O=C1CCC[NH+](Cc2ccc3c(c2)OCO3)C1,0
