Smiles,tanimoto_coefficient,Name,pKa,Center,Index,Source,Error
CC/N=C(/c(cccc1)c1O)\N=[N+]=[N-],0.3,8,9.4,O,10,Moitessier,0.0
N#CC(C#N)=C(C#N)Nc(cc1)ccc1Br,0.3888888888888889,6838,4.45,N,8,Moitessier,0.0
O=C(C1CC(C(c(cccc2)c2O2)=O)C2=O)c(cccc2)c2OC1=O,0.25,6921,5.5,C,2,Moitessier,0.0
Cc1cc(cc(c1CC2=[NH+:17]CCN2)C)C(C)(C)C,0.3111111111111111,608_1,10.755,N,9,Moitessier/RBFmodel_Train,0.155
COc1c(C(O)=O)oc2c1cccc2,0.3783783783783784,565,3.7,O,5,Moitessier,0.0
CN(C)C(SCC(O)=O)=S,0.25,4922,3.34,O,7,Moitessier,0.0
Oc1cnccn1,0.3,1729,8.24,O,0,Moitessier/RBFmodel_Test,0.01
Cc(cc1)ccc1S(N(CC[NH2+]CC(O)=O)CC(O)=O)(=O)=O,0.32558139534883723,5372,1.99,O,14,Moitessier,0.0
NC(CNCCCNCC(N)=O)=O,0.34782608695652173,217,7.27,N,3,Moitessier,0.0
Nc1cn[nH+]c2ccccc12,0.3939393939393939,1512,6.84,N,4,Moitessier,0.0
O=C([O-])[C@H]3O[C@@H](Oc2c[nH+]c1ccccc1c2)[C@H](O)[C@@H](O)[C@@H]3O,0.30357142857142855,6100,3.95,N,9,Moitessier,0.0
Cn1c(CS)ncc1,0.3548387096774194,1548,8.88,S,4,Moitessier,0.0
CC[NH+]1C(C)C1C,0.18181818181818182,119,8.775,N,2,Moitessier/RBFmodel_Train,0.215
CSc1cc(c(c(c1)Cl)[NH3+:8])Cl,0.3103448275862069,252_1,0.35,N,9,Moitessier/RBFmodel_Valid,0.0
Nc(c(n(Cc1ccccc1)cn1)c1nc1)[n+]1[O-],0.25,3651,11.0,N,0,Moitessier,0.0
Cc1ccc(S(=O)(=O)[N-]CCC(=N)N(C)C)cc1,0.28888888888888886,4184,11.4,N,12,Moitessier,0.0
CC(C)([NH3+])C(N)=S,0.3333333333333333,120,7.61,N,3,Moitessier,0.0
Cc2[nH+]c1c(O)ccc(O)c1n2C,0.29411764705882354,3366,6.47,N,2,Moitessier,0.0
NCC[NH3+],0.3125,7146,9.91,N,3,Moitessier,0.0
OC1(CCCCC1)C(C(O)=O)c(cc1)ccc1c1ccccc1,0.3333333333333333,5943,3.59,O,9,Moitessier,0.0
Cn1ccc(=O)nc1N,0.2903225806451613,3660,14.3,N,8,Moitessier,0.0
OC(c1cc(Br)cs1)=O,0.36666666666666664,5546,3.11,O,0,Moitessier,0.0
C[NH+](C)CCOC2(c1ccccc1)CC3CCC2(C)C3(C)C,0.2708333333333333,104_2,9.61,N,1,Moitessier,0.0
C#CC2(O)CC(C)[NH+](C)C1CCCCC12,0.21428571428571427,3109,9.25,N,7,Moitessier,0.0
Cc3ccc(/C(=C\C[NH+]1CCCC1)c2ccccn2)cc3,0.28846153846153844,100_2,9.69,N,8,Moitessier,0.0
C[n+]2ccc(N[NH3+])c1ccccc12,0.29411764705882354,5065,2.61,N,6,Moitessier,0.0
NC(c1c([N-]2)nc[nH]1)=NS2(=O)=O,0.25,6725,12.21,N,7,Moitessier,0.0
Cc1[nH+:7]cc(n1CCO)N(=O)=O,0.275,332_1,2.51,N,2,Moitessier/RBFmodel_Test,0.0
O=C(CC(C1)=O)CS1(=O)=O,0.20833333333333334,6011,2.76,C,4,Moitessier,0.0
c1cnc(nc1)N2CC[NH+:26](CC2)CCCCN3C(=O)CC4(CCCC4)CC3=O,0.2625,802_1,7.59,N,9,Moitessier/RBFmodel_Train,0.02
CC[NH2+]CC,0.3333333333333333,2803,10.98,N,2,Moitessier/RBFmodel_Train,0.0
C[NH+]1CCCC(C(=O)[O-])C1,0.3611111111111111,6018,9.7,N,1,Moitessier,0.0
OC(C(C(O)=O)c1ccc(C2CCCCC2)cc1)c1ccccc1,0.3684210526315789,2203,4.24,O,4,Moitessier,0.0
[NH3+]c3ccc2[nH]c(Cc1ccccc1)[nH+]c2c3,0.375,7278,3.3,N,0,Moitessier,0.0
CC4CC[NH+](CC(=O)Nc3ncc(Cc1cccc2ccccc12)s3)CC4,0.3050847457627119,176_2,7.1,N,4,Moitessier,0.0
CC(/C=C/C=C(\C)/[C@@H]1[C@H](CC(O)=O)[C@@H](C(O)=O)[NH2+]C1)C(O)=O,0.23333333333333334,203,2.1,O,15,Moitessier,0.0
CN[NH2+]C,0.2631578947368421,4136,7.49,N,2,Moitessier,0.0
Cc1n[nH]c2c1c(N)ncn2,0.3939393939393939,5966,11.11,N,3,Moitessier,0.0
C[NH+](C)c2ccc(/C=C/c1cc[n+](O)cc1)cc2,0.325,6690,1.05,O,13,Moitessier,0.0
Cn1c(nn(c1=O)C(=O)[NH:16]S(=O)(=O)c2ccccc2OC(F)(F)F)OC,0.26785714285714285,754_1,1.9,N,9,Moitessier/RBFmodel_Train,0.0
Cc1ccc2c(c1)N3CC[NH+]2CC3,0.2826086956521739,6969,5.83,N,10,Moitessier,0.0
NC[C@@H]2Cc1c(O)c([OH:11])ccc12,0.3103448275862069,1098_1,10.4,O,8,Moitessier,0.0
Cc1c(Cl)cccc1n3ncc(C(=O)[N-]c2nccs2)c3C4CC[NH2+]CC4,0.22340425531914893,170_2,10.4,N,24,Moitessier,0.0
COc2ccc1C[C@H]4[NH+](C)CC[C@]35c1c2O[C@H]3C(=O)CC[C@@]45O,0.2,1165,8.6,N,8,Moitessier,0.0
CC(C)[NH2+]CC(=O)c1ccc([O-])cc1,0.3181818181818182,693,9.58,N,3,Moitessier,0.0
CC(C)S(=O)(=O)n3c(N)[nH+]c2ccc(/C(=C/C(N)=O)c1cccc(F)c1)cc23,0.2459016393442623,1190,3.41,N,9,Moitessier,0.0
CNc1cc[nH+]c([S-])n1,0.29411764705882354,4721,11.1,N,5,Moitessier,0.0
COCCNC(S)=S,0.175,7176,2.85,S,6,Moitessier,0.0
N#CC(C#N)=NNc1ccccc1,0.37037037037037035,2772,6.55,N,6,Moitessier,0.0
C2CCC1[NH2+]CCCC1C2,0.25,6879,11.095,N,4,Moitessier/RBFmodel_Train,0.195
OC(CC(N1)Oc(cccc2)c2C1=O)=O,0.3,795,4.9,O,0,Moitessier,0.0
OC([C@@H](C1)[C@H]1c1cccc(Cl)c1)=O,0.39473684210526316,6706,4.51,O,0,Moitessier,0.0
CCc1cc(cc[nH+:9]1)C(=S)N,0.2564102564102564,213_1,4.385,N,7,Moitessier/RBFmodel_Valid,0.015
Cc1cc(/N=N/c(cc2)ccc2S(N)(=O)=O)cc(C(O)=O)c1O,0.3488372093023256,767,2.25,O,19,Moitessier,0.0
CC3CNCc1ccccc1OCCOc2ccccc2C[NH2+]3,0.19230769230769232,5751,9.41,N,22,Moitessier,0.0
CCn1nnnc1N[N+]([O-])=O,0.3,3121,2.02,N,7,Moitessier,0.0
CC[C@H]1CSC(=[NH+:8]1)CC,0.2,126_1,5.36,N,6,Moitessier/RBFmodel_Train,0.0
c2ccc(c1[nH]cc[nH+]1)cc2,0.39285714285714285,1020,6.39,N,8,Moitessier,0.0
NC(=O)C3CC[NH+](CC(=O)Nc2nc(c1ccccc1)cs2)CC3,0.31666666666666665,136_2,6.2,N,6,Moitessier,0.0
O=C(O)CC1(O)CC2CCC1C2,0.2571428571428571,2985,4.5,O,2,Moitessier,0.0
CC[NH+](CC)CCSC,0.3,2696,9.62,N,2,Moitessier,0.0
CN(C(=O)c1ccccc1)c2cc[nH+]cc2,0.36666666666666664,637,4.68,N,13,Moitessier,0.0
c1ccc(cc1)C2=CCC[NH2+:11]2,0.2857142857142857,191_1,6.84,N,10,Moitessier/RBFmodel_Valid,0.0
CCC[NH+](CCCl)CCCl,0.375,976,6.68,N,3,Moitessier/RBFmodel_Train,0.0
Cc1cc(ccc1OCC(=O)[O-])C[N@@H+:26](CC(=O)Nc2ccc(cc2Cl)Cl)C3CCCCC3,0.2638888888888889,837_1,6.7,N,13,Moitessier/RBFmodel_Test,0.0
SCC(F)(F)F,0.2777777777777778,7382,7.3,S,0,Moitessier/RBFmodel_Train,0.0
CCOC(=O)C(C[C@H](C)[NH+:22](C)C)(c1ccccc1)c2ccccc2,0.3958333333333333,733_1,10.12,N,9,Moitessier/RBFmodel_Train,0.0
Cc3ccc(c2[nH+]cc(c1ccc(Cl)cc1)o2)cc3,0.3181818181818182,3355,0.88,N,6,Moitessier,0.0
CC[NH+](CC)CCSCC(C)C,0.3333333333333333,1464,8.83,N,2,Moitessier,0.0
CC(/C=C(c1ccccc1)/c2ccccc2)[N@H+](C)C,0.36363636363636365,34,9.235,N,16,Moitessier/RBFmodel_Test,0.025
[NH3+]C1(CCCCC1)C(O)=O,0.28,3377,2.64,O,8,Moitessier/RBFmodel_Valid,0.02
Cn2c(=O)c1c([O-])cn[nH+]c1n(C)c2=O,0.23255813953488372,1602,8.51,N,9,Moitessier,0.0
CC1CC[NH+]2CC=CC12,0.2413793103448276,4350,10.59,N,4,Moitessier,0.0
CC1(CCCCC1)[NH3+:8],0.32,45_1,10.36,N,7,Moitessier/RBFmodel_Test,0.0
[NH3+]NC(=O)C(F)(F)C(F)(F)C(F)(F)F,0.28,6992,8.02,N,0,Moitessier,0.0
N/C(=[NH+]\O)C([NH3+])c1ccccc1,0.39285714285714285,3785,2.3,N,2,Moitessier,0.0
CN3CCC[NH+](C)Cc1ccccc1OCCOc2ccccc2C3,0.24444444444444444,828,10.14,N,5,Moitessier,0.0
C/C(/c(cccc1)c1O)=N/c(cccc1)c1O,0.36,1916,9.23,O,8,Moitessier,0.0
CC(c(cc1)ccc1NN=C(C#N)C#N)=O,0.38095238095238093,3285,5.85,N,8,Moitessier,0.0
CCN(CC)/[NH+]=C(N)\CC[Si](C)(C)C,0.26666666666666666,760,10.65,N,5,Moitessier,0.0
CCC(O)C[NH+](CC)CC(O)CC,0.38461538461538464,3584,9.2,N,5,Moitessier/RBFmodel_Valid,0.0
c2ccc(c1[nH]cc[nH+]1)nc2,0.34210526315789475,5018,5.46,N,8,Moitessier,0.0
C[NH+]1CCCC1c3c[nH+]cc4[nH]c2ccccc2c34,0.25,437,5.17,N,8,Moitessier,0.0
[O-][n+](cnc1c2nc[nH]1)c2NCc1ccccc1,0.3148148148148148,1138,8.22,N,10,Moitessier,0.0
[NH3+]Cc1cccc[nH+]1,0.375,5183,3.1,N,7,Moitessier,0.0
OCC([S-])CS,0.25,5339,10.57,S,5,Moitessier,0.0
COP(NS(C)(=O)=O)([O-])=O,0.21739130434782608,852,6.55,N,3,Moitessier,0.0
OC(c1c2cccc1)=CS2(=O)=O,0.34615384615384615,4438,7.65,O,0,Moitessier,0.0
CCNC(=O)C1CCCC[NH2+]1,0.32558139534883723,3978,8.6,N,10,Moitessier,0.0
CCc1ccnc3c1ccc2c(CC)cc[nH+]c23,0.35555555555555557,3057,5.6,N,16,Moitessier,0.0
CC1(C)SC[NH2+]C1C(=O)[O-],0.22727272727272727,6442,6.34,N,5,Moitessier,0.0
Nc2nc(N)nc(NC(=[NH2+])Nc1ccccc1)n2,0.375,7361,8.2,N,9,Moitessier,0.0
Oc(cc1)ccc1/N=N/c1ccccc1,0.34782608695652173,762,8.25,O,0,Moitessier/RBFmodel_Train,0.05
Ic1nnn[nH]1,0.32142857142857145,4172,2.85,N,5,Moitessier,0.0
CC(C(C(O)=O)c(cc1)ccc1c1ccccc1)(c1ccccc1)O,0.34285714285714286,369,3.38,O,4,Moitessier,0.0
Cc3cc2[nH+]c1ccc(N(C)C)cc1nc2cc3[NH3+],0.2727272727272727,2732,0.5,N,18,Moitessier,0.0
COCC(NN)=O,0.2857142857142857,1967,12.14,N,4,Moitessier,0.0
CN(C)c3ccc(C(O)(c1ccccc1)c2ccc([NH+](C)C)cc2)cc3,0.275,2182,6.93,N,19,Moitessier,0.0
[O-][N+](c(cc1C=O)cc(Br)c1O)=O,0.35294117647058826,3626,3.48,O,11,Moitessier,0.0
Sc1ccccc1Br,0.36,7398,5.66,S,0,Moitessier,0.0
CCc1c(C)n[nH+]c(C)c1C,0.2777777777777778,1492,5.17,N,6,Moitessier,0.0
Oc(ccc1c2CC1=O)c2Br,0.2682926829268293,3566,5.75,O,0,Moitessier,0.0
CC(/C=C(c1cccs1)\c2cccs2)[NH+]3CCCCCCC3,0.2608695652173913,7222,7.52,N,14,Moitessier,0.0
Cc2cc(C)c(C=c1[nH+]c(C)cc1C)[nH]2,0.21212121212121213,1026,8.4,N,8,Moitessier,0.0
Cc2ncc1[nH+]ccnc1n2,0.3783783783783784,2311,4.87,N,5,Moitessier,0.0
CCC(=O)N[C@@H](c1cccs1)c2cc(c3ccc[nH+:18]c3c2O)Cl,0.2786885245901639,718_1,2.5,N,18,Moitessier/RBFmodel_Train,0.0
c3ccc2OCCCOc1ccccc1C[NH2+]CCC[NH2+]Cc2c3,0.2571428571428571,6568,7.89,N,16,Moitessier,0.0
C=C(C)[C@H]1C[NH2+][C@H](C(=O)[O-])[C@H]1CC(N)=O,0.23684210526315788,2472,9.47,N,5,Moitessier,0.0
C[C@@H](CC[C@@H]1C)C1C(O)=O,0.3548387096774194,5682,4.71,O,8,Moitessier,0.0
CC[C@@]23CCC[NH+]1CCc4c([C@@H]12)n(CC3)c5ccccc45,0.21311475409836064,5707,6.9,N,6,Moitessier,0.0
CCN(CC)CCOCC[NH+](CC)CC,0.3333333333333333,7202,10.11,N,10,Moitessier,0.0
CC(C)(C)[C@H]([C@H](C(=O)OC)C(C)(C)C)C(=O)[OH:16],0.3333333333333333,1246_1,5.57,O,16,Moitessier/RBFmodel_Train,0.0
COC(=O)C1CCC[NH+](C)C1,0.34210526315789475,6127,8.45,N,8,Moitessier,0.0
Cc1cc(nc(n1)NC(=O)[NH:21]S(=O)(=O)c2ccccc2C(=O)OC3COC3)C,0.3114754098360656,776_1,5.1,N,10,Moitessier/RBFmodel_Train,0.0
C[NH+](C)CCBr,0.2692307692307692,797,7.55,N,1,Moitessier,0.0
CN(CC(O)=O)C(SC)=S,0.2413793103448276,3393,2.98,O,4,Moitessier,0.0
Sc2ncc1nccnc1n2,0.30303030303030304,4591,6.52,S,0,Moitessier,0.0
CCC(=O)C2(c1cccc(O)c1)CC[NH+](C)CC2,0.38095238095238093,4358,8.67,N,14,Moitessier,0.0
CCOc3ccc2[nH+]c1cc([N+](=O)[O-])ccc1c(N)c2c3,0.36538461538461536,7057,7.5,N,7,Moitessier,0.0
O=Cc1cccc([B-](O)(O)[OH2+])c1,0.28205128205128205,183,7.8,O,10,Moitessier,0.0
[O-]C([C@@H]([C@@H]([C@H]([C@@H]1O)O)O)O[C@@H]1Oc(ccc1[nH+]2)cc1ccc2O)=O,0.26785714285714285,6966,3.75,O,22,Moitessier,0.0
Cc(nc(cc1)C([O-])=O)c1O,0.3611111111111111,6308,9.49,O,10,Moitessier,0.0
CC1=C([C@@H](C(=C(N1)C)C(=O)OCC[N@@H+:29](C)Cc2ccccc2)c3cccc(c3)N(=O)=O)C(=O)OC,0.3709677419354839,878_1,7.26,N,13,Moitessier/RBFmodel_Train,0.0
c2ccc(n1cccn1)[nH+]c2,0.358974358974359,1619,1.07,N,9,Moitessier,0.0
c1nnn[nH]1,0.14285714285714285,1027,4.84,N,4,Moitessier,0.0
CC(=O)C[C@H](c1ccccc1)c2c(c3ccccc3oc2=O)[OH:23],0.35555555555555557,1324,5.1,O,22,Moitessier/RBFmodel_Train,0.0
C[NH+](C)Cc1cccc(NC(=O)/C=N/[O-])c1,0.37777777777777777,2666,9.12,N,1,Moitessier,0.0
Cc2cccc(n1nn[nH+]c1N)c2,0.3055555555555556,5095,1.08,N,9,Moitessier,0.0
Nc1nc2nc(N)nc(N)c2[nH]1,0.3235294117647059,1723,10.79,N,11,Moitessier,0.0
CC(C)N/C=[NH+]/c2ccc(c1cn(C)c[nH+]1)cc2,0.20408163265306123,5149,5.39,N,15,Moitessier,0.0
c1ccc(cc1)N(C(=O)c2ccc(cc2)C(F)(F)F)[OH:17],0.38095238095238093,1305,7.98,O,19,Moitessier/RBFmodel_Valid,0.0
C=C(C)C([NH3+])O,0.2857142857142857,5490,8.0,N,4,Moitessier,0.0
CNCCNCC[NH3+],0.28,5808,10.24,N,7,Moitessier,0.0
CN(C)c1cccc2cccc([NH+](C)C)c12,0.32608695652173914,6448,12.1,N,12,Moitessier,0.0
C[NH+](C)CCCCS(=O)(=O)c1ccccc1,0.37142857142857144,56_2,9.3,N,1,Moitessier,0.0
O[n+](cc1)ccc1OCc1ccccc1,0.36363636363636365,4556,1.99,O,0,Moitessier,0.0
CC(Nc(cc1)c2cc1Cl)=NS2(=O)=O,0.2926829268292683,3106,8.52,N,2,Moitessier/RBFmodel_Train,0.1
CC(C)C[NH2+][C@H](c1ccccc1)[C@H](O)c2ccccc2,0.36585365853658536,1309,11.34,N,4,Moitessier,0.0
OCCN1CC[NH2+]CC1,0.2777777777777778,3996,9.33,N,6,Moitessier,0.0
FC(F)(F)c2[nH]c1cncnc1[nH+]2,0.34210526315789475,5884,1.0,N,12,Moitessier,0.0
CC[NH+](CCO)c1ccc(N)cc1,0.2727272727272727,6914,7.12,N,2,Moitessier,0.0
c1cc(ccc1[NH3+:13])S(=O)(=O)c2ccc(cc2)Cl,0.38095238095238093,560_1,1.38,N,6,Moitessier/RBFmodel_Train,0.0
NS(c1nnc(Nc2ccccc2)s1)(=O)=O,0.3157894736842105,5232,7.7,N,0,Moitessier,0.0
[NH3+]c2cc1CCCCc1cc2Br,0.21739130434782608,374,3.05,N,0,Moitessier,0.0
CC(CCCC1C)C1C(O)=O,0.375,7338,4.88,O,9,Moitessier,0.0
c1(c(c(c(c(c1Br)Br)Br)Br)Br)[OH:7],0.2608695652173913,1075_1,4.62,O,11,Moitessier/RBFmodel_Train,0.0
O=C([O-])C#CC[NH+]1CCOCC1,0.36585365853658536,3768,5.57,N,6,Moitessier,0.0
c1ccc(cc1)/N=N/c2cccc[nH+:12]2,0.39285714285714285,473_1,2.0,N,13,Moitessier/RBFmodel_Valid,0.0
c3ccc(c2n[nH+]c(c1ccccc1)o2)cc3,0.37142857142857144,2857,1.96,N,6,Moitessier,0.0
Cn1[nH+]ccc1N,0.3333333333333333,3298,4.23,N,2,Moitessier,0.0
CC3CC[NH+](C(C)/C=C(c1cccs1)\c2cccs2)CC3,0.26153846153846155,4838,8.175,N,4,Moitessier/RBFmodel_Train,0.025
Cc3[nH]c(c1ccccc1SCc2ccccc2)[nH+]c3C,0.2727272727272727,3904,7.0,N,18,Moitessier,0.0
CCNc2[nH+]nc(c1ccccc1)s2,0.288135593220339,3520,3.0,N,4,Moitessier,0.0
CN2C(=[NH2+])Cc1ccccc12,0.2857142857142857,3617,9.6,N,3,Moitessier,0.0
CN(C)/C=[NH+]/c1ccc(Br)cc1,0.2903225806451613,1595,8.1,N,4,Moitessier,0.0
CCOC(COc1ccc(Cc(cc2)cc(C[NH3+])c2O)c(Cl)c1Cl)=O,0.2698412698412698,6590,8.73,O,19,Moitessier,0.0
O=CC1CCCC1=O,0.3793103448275862,2899,5.83,C,2,Moitessier,0.0
CCC(=O)N(c1ccccc1)C3(COC)CC[NH+](CCc2cccs2)CC3,0.3939393939393939,178_2,7.85,N,17,Moitessier,0.0
CCOC(=O)c1cnn(c1S(=O)(=O)[NH:20]C(=O)Nc2nc(cc(n2)OC)OC)C,0.36065573770491804,794_1,3.7,N,13,Moitessier/RBFmodel_Train,0.0
c1cc[nH+]nc1,0.21875,4523,2.33,N,3,Moitessier,0.0
[O-][N+](/C=C/c(cc1)ccc1C(O)=O)=O,0.3870967741935484,3705,3.94,O,11,Moitessier,0.0
COCCC[NH3+],0.37037037037037035,6212,9.92,N,5,Moitessier,0.0
OCC[NH+](CCc1nnn[n-]1)CCc2nnn[n-]2,0.16216216216216217,6708,8.9,N,3,Moitessier,0.0
CCC1C[NH+]1CC,0.2,4019,8.18,N,4,Moitessier/RBFmodel_Train,0.0
Cc4cc(C[N@H+]2Cc1ccccc1C[C@H]2C(=O)Nc3ccc(Cl)cc3Cl)ccc4OCC(=O)[OH:31],0.2696629213483146,1370,3.1,O,33,Moitessier,0.0
OC3(c2cc1ccccc1o2)C[NH+]4CCC3CC4,0.22448979591836735,4766,8.84,N,12,Moitessier,0.0
CC[NH+](CC)CCOCC[NH+](C)C,0.375,3942,8.4,N,10,Moitessier,0.0
c1ccc2c(c1)cccc2CC3=[NH+:15]CCN3,0.37777777777777777,538_1,10.3,N,12,Moitessier/RBFmodel_Test,0.0
CC(C)CCC(C(O)=O)[NH3+],0.36666666666666664,3780,3.06,O,7,Moitessier,0.0
O=C([O-])/C=C/C([O-])=C/C(=O)CC(=O)[O-],0.28,6173,10.5,C,10,Moitessier,0.0
[O-]c1c(Cl)cc(Cl)c(Cl)c1C[NH+]2CCCCC2,0.32432432432432434,715,10.32,N,11,Moitessier,0.0
C1C[NH+]2CCN1CC2,0.2,2046,8.75,N,2,Moitessier,0.0
OCCS,0.29411764705882354,2650,9.665,S,3,Moitessier/RBFmodel_Test,0.055
O/N=C(\C=C1)/c2cccnc2/C1=N\O,0.2777777777777778,1956,10.0,O,13,Moitessier,0.0
Nc2nc(c1csc(N)[nH+]1)cc[nH+]2,0.23809523809523808,787,2.6,N,12,Moitessier,0.0
Nc2nc1nc(N)[nH+]c(N)c1[nH]2,0.34615384615384615,745,6.23,N,7,Moitessier,0.0
CC(=O)n1ccc[nH+]1,0.2777777777777778,1414,2.94,N,7,Moitessier,0.0
N#CC(C#N)=C(C#N)NC(C#N)=C(C#N)C#N,0.35,3923,2.1,N,8,Moitessier,0.0
COCC/[NH+]=C(c1ccccc1)/C(C)(C)O,0.325,3409,5.75,N,4,Moitessier,0.0
C[C@H](CO)Nc1c2c([nH:20]c(=O)cn2)nc(n1)SCc3cccc(c3F)F,0.19318181818181818,750_1,7.5,N,8,Moitessier/RBFmodel_Train,0.0
N#CC(C#N)=NNc(cccc1)c1Br,0.2777777777777778,3216,6.35,N,6,Moitessier,0.0
C[NH2+][C@H]1C(C)[C@@H]1[NH2+]C,0.25,5509,5.68,N,1,Moitessier,0.0
c1ccc(cc1)CCC[NH2+:25]C(CC2CCCCC2)CC3CCCCC3,0.34210526315789475,743_1,7.8,N,9,Moitessier/RBFmodel_Train,0.0
CC1(C)NC(C)(C)[N+](O)=C1c1ccccc1,0.2702702702702703,4253,2.06,O,8,Moitessier,0.0
Cc1ccc(cc1NC(=O)CC23CC4CC(C2)CC(C4)C3)C(=O)N5C[C@H]6C[NH2+:27]C[C@@H](C5)O6,0.2878787878787879,838_1,7.18,N,27,Moitessier/RBFmodel_Train,0.0
N#CC(C#N)=NNc(ccc([N+]([O-])=O)c1)c1Cl,0.3409090909090909,6400,4.15,N,6,Moitessier,0.0
CC(c1ccccc1)[NH+]2CC(O[Si](C)(C)C)C2,0.3142857142857143,2140,7.82,N,8,Moitessier,0.0
COC2C(OC(C)=O)CC(=O)OC(C)CC1OC1/C=C/C(=O)C(C)CC(CC=O)C2OC3OC(C)C(O)C([NH+](C)C)C3O,0.1651376146788991,273_2,8.44,N,38,Moitessier,0.0
Cc1ccc(/[NH+]=C/N(C)C)cc1,0.3076923076923077,5677,9.21,N,5,Moitessier,0.0
C=CC(CC(C)(C)C)c2ccc1ccc[nH+]c1c2O,0.38,4431,5.04,N,15,Moitessier,0.0
CC[C@@H](C(=O)[OH:6])S,0.36363636363636365,928_1,3.53,O,5,Moitessier/RBFmodel_Test,0.0
OC(c([o+]c1C(O)=O)cc(O)c1O)=O,0.30303030303030304,4448,0.6,O,6,Moitessier,0.0
CC[NH+](CC)CC[NH3+],0.32142857142857145,2415,7.07,N,2,Moitessier,0.0
CC(CC[NH+](C)C)[NH2+]N,0.3333333333333333,3058,5.9,N,7,Moitessier,0.0
CSc2nc1nc[nH]c1c[nH+]2,0.3783783783783784,5013,1.91,N,10,Moitessier,0.0
O=C([O-])c1cc([O-])[nH+]c([O-])[n+]1[C@H]2O[C@@H](CO)[C@H](O)[C@@H]2O,0.3684210526315789,1181,9.0,N,7,Moitessier,0.0
CC(C)c1c(cc(c(=O)c(c1Br)[OH:12])Br)Br,0.29411764705882354,1188_1,6.0,O,12,Moitessier/RBFmodel_Test,0.0
O=C(O)c1cccc[n+]1[O-],0.38461538461538464,4379,3.54,O,2,Moitessier,0.0
CC(=O)NC(C(=O)[O-])C(C)(C)S,0.29545454545454547,7400,9.9,S,11,Moitessier/RBFmodel_Train,0.0
[O-]P(C(c(cccc1)c1O)NCc1cnccc1)=O,0.37254901960784315,5086,11.98,O,9,Moitessier,0.0
[O-][N+](=O)c2ccc(/C=N/c1nccc[nH+]1)cc2,0.29545454545454547,2839,3.12,N,14,Moitessier,0.0
Nc2cc(=[NH2+])c1ccccc1c2=O,0.3333333333333333,7,8.87,N,4,Moitessier,0.0
C[C@@H]1C[C@@H](CC([NH2+:15]1)(C)C)Oc2ccccc2,0.23809523809523808,547_1,9.54,N,6,Moitessier/RBFmodel_Train,0.0
Nc1nc[nH+]c2c1nnn2Cc3ccco3,0.31666666666666665,3811,2.6,N,4,Moitessier,0.0
COc2ccc(/N=N/c1cc[nH+]cc1)cc2,0.3611111111111111,1463,4.53,N,11,Moitessier,0.0
CC(C)(CC(C1=NO)=O)CC1=O,0.37037037037037035,401,5.4,O,7,Moitessier,0.0
[O-][N+](c(cc1[nH]cnc1c1)c1[N+]([O-])=O)=O,0.3333333333333333,5643,8.92,N,5,Moitessier,0.0
CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C\C(=O)O)/C)/C,0.23809523809523808,109_2,5.15,O,19,Moitessier,0.0
Cc2[nH+]n(c1ccccc1)c(C(=O)[O-])c2C(=O)[O-],0.3023255813953488,2476,5.89,N,2,Moitessier,0.0
C[NH2+]C(C)C(=O)[O-],0.2857142857142857,5092,10.19,N,1,Moitessier,0.0
[NH3+]CCCCl,0.3333333333333333,3098,9.89,N,0,Moitessier,0.0
OC(CBr)(c1ccccc1)Oc1ccccc1,0.3235294117647059,5352,11.18,O,0,Moitessier,0.0
Cc2[nH]c1c(=O)[nH]c(=O)[nH]c1[nH+]2,0.23809523809523808,4108,3.1,N,11,Moitessier,0.0
c1cc2c(cc1C[NH3+:9])OCO2,0.35714285714285715,196_1,9.37,N,7,Moitessier/RBFmodel_Train,0.0
c1ccc2c(c1)C(=[NH+:13][C@@H](N2)c3ccco3)N,0.23255813953488372,541_1,9.13,N,7,Moitessier/RBFmodel_Test,0.0
CCOCC[OH:5],0.2608695652173913,904_1,14.98,O,5,Moitessier/RBFmodel_Train,0.0
CCOc4ccc3[nH+]c1CCCc1c(N2CCOCC2)c3c4,0.2857142857142857,2086,7.11,N,7,Moitessier,0.0
CC(=O)c1cccc[nH+]1,0.3611111111111111,4570,2.64,N,8,Moitessier,0.0
CC(C)C(C)(C)[NH2+:13]c1ccccc1,0.32142857142857145,394_1,6.3,N,6,Moitessier/RBFmodel_Train,0.0
CC(C)C(=O)CC=O,0.2916666666666667,1049,6.68,C,5,Moitessier,0.0
O=C([O-])c3cc(/N=N/c2ccc(S(=O)(=O)Nc1ccccn1)cc2)ccc3O,0.38461538461538464,283_2,7.87,N,15,Moitessier,0.0
C[C@@H]1C[C@@H]([C@@H]2CCCC[C@@H]2[NH2+:11]1)Cl,0.20588235294117646,355_1,9.67,N,10,Moitessier/RBFmodel_Train,0.0
Nc1cccc([B-](O)(O)[OH2+])c1,0.39285714285714285,5969,8.9,O,9,Moitessier,0.0
C[NH+](C)CCCCS(=O)c1ccccc1,0.375,49_2,9.4,N,1,Moitessier,0.0
Cn2[nH+]cc1ccccc12,0.3548387096774194,1423,0.3,N,2,Moitessier,0.0
